"dist_id","state_id","dist_cd","dist_name","dist_hq","dist_detail","dist_pop11","dist_area","dist_density","dist_web","dist_lang1","dist_lang2","dist_logi","dist_lati","dist_reach_img","dist_map","estd_dd","estd_mm","estd_yy","dist_seo_kword","dist_seo_mtag","dist_seo_data","dist_block","dist_sdist","dist_p_status","dist_status"
"1","1","AN","ANANTNAG","Anantnag","<p>
	00:00:00</p>
","1070144","2853","375","http://anantnag.gov.in/","16","23","12.78","32.87","6_1dist_r.jpg","6_1dist_m.jpg","10","04","2018","gggg","kkkkkkkk","mmmmmmmmmmmmmm","17","6","1","0"
"2","1","BD","BADGAM","Badgam","00:00:00","735753","1406","537","http://budgam.nic.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","17","6","1","0"
"3","1","BR","BARAMULLA","Baramulla","00:00:00","1015503","3329","305","http://baramulla.nic.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","26","8","1","0"
"4","1","DO","DODA","Doda","00:00:00","409576","11691","79","http://doda.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","17","4","1","0"
"5","1","JA","JAMMU","Jammu","00:00:00","1526406","3097","596","http://jammu.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","20","4","1","0"
"6","1","KR","KARGIL","Kargil","00:00:00","143388","14036","10","http://kargil.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","15","5","1","0"
"7","1","KT","KATHUA","Kathua","00:00:00","615711","2651","232","http://kathua.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","19","5","1","0"
"8","1","KU","KUPWARA","Kupwara","00:00:00","875564","2379","368","http://kupwara.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","24","3","1","0"
"9","1","LE","LEH LADAKH","Leh","00:00:00","147104","45110","3","http://leh.nic.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","16","3","1","0"
"10","1","PO","POONCH","Poonch","00:00:00","476820","1674","285","http://poonch.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","11","4","1","0"
"11","1","PU","PULWAMA","Pulwama","00:00:00","570060","1398","598","http://pulwama.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","4","1","0"
"12","1","RA","RAJAURI","Rajouri","00:00:00","619266","2630","235","http://rajouri.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","19","7","1","0"
"13","1","SR","SRINAGAR","Srinagar","00:00:00","1269751","2228","703","http://srinagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","2","1","0"
"14","1","UD","UDHAMPUR","Udhampur","00:00:00","555357","4550","211","http://udhampur.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","17","4","1","0"
"15","2","BI","BILASPUR","Bilaspur","00:00:00","382056","1167","327","http://hpbilaspur.gov.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","4","6","1","0"
"16","2","CH","CHAMBA","Chamba","00:00:00","518844","6528","80","http://hpchamba.nic.in/","0","0","0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","7","10","1","0"
"17","2","HA","HAMIRPUR","Hamirpur","00:00:00","454293","1118","406","http://hphamirpur.gov.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","6","7","1","0"
"18","2","KA","KANGRA","Dharamshala","00:00:00","1507223","5739","263","http://hpkangra.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","15","21","1","0"
"19","2","KI","KINNAUR","Reckong Peo","00:00:00","84298","6401","13","http://hpkinnaur.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","3","6","1","0"
"20","2","KU","KULLU","Kullu","00:00:00","437474","5503","79","http://hpkullu.gov.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","5","6","1","0"
"21","2","LS","LAHUL & SPITI","Keylong","00:00:00","31528","13835","2","http://hplahaulspiti.gov.in",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","2","3","1","0"
"22","2","MA","MANDI","Mandi","00:00:00","999518","3950","253","http://hpmandi.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","10","17","1","0"
"23","2","SH","SHIMLA","Shimla","00:00:00","813384","5131","159","http://hpshimla.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","10","17","1","0"
"24","2","SI","SIRMAUR","Nahan","00:00:00","530164","2825","188","http://hpsirmaur.gov.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","6","10","1","0"
"25","2","SO","SOLAN","Solan","00:00:00","576670","1936","298","http://hpsolan.gov.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","5","9","1","0"
"26","2","UNA","UNA","Una","00:00:00","521057","1540","328","http://hpuna.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","5","5","1","0"
"27","3","AM","AMRITSAR","Amritsar","00:00:00","2490891","2673","932","http://amritsar.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","9","4","1","0"
"28","3","BA","BATHINDA","Bathinda","00:00:00","1388859","3355","414","http://bathinda.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","8","3","1","0"
"29","3","FR","FARIDKOT","Faridkot","00:00:00","618008","1472","424","http://faridkot.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","3","3","1","0"
"30","3","FT","FATEHGARH SAHIB","Fatehgarh Sahib","00:00:00","599814","1180","508","http://fatehgarhsahib.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","5","4","1","0"
"31","3","FI","FIROZPUR","Firozpur","00:00:00","2026831","5334","380","http://ferozepur.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","6","3","1","0"
"32","3","GU","GURDASPUR","Gurdaspur","00:00:00","2299026","3542","649","http://gurdaspur.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","11","3","1","0"
"33","3","HO","HOSHIARPUR","Hoshiarpur","00:00:00","1582793","3397","466","http://hoshiarpur.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","10","4","1","0"
"34","3","JA","JALANDHAR","Jalandhar","00:00:00","2181753","2625","831","http://jalandhar.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","11","5","1","0"
"35","3","KA","KAPURTHALA","Kapurthala","00:00:00","817668","1646","501","http://kapurthala.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","5","4","1","0"
"36","3","LU","LUDHIANA","Ludhiana","00:00:00","3487882","3744","975","http://ludhiana.nic.in/",,,"0","0","ok","ok","0","0","0","00:00:00","00:00:00","00:00:00","13","7","1","0"
"37","3","MA","MANSA","Mansa","00:00:00","768808","2174","350","http://mansa.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","3","1","0"
"38","3","MO","MOGA","Moga","00:00:00","992289","2235","444","http://moga.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","4","1","0"
"39","3","MU","SRI MUKTSAR SAHIB","Sri Muktsar Sahib","00:00:00","902702","2596","348","http://muktsar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","3","1","0"
"40","3","PB","SHAHID BHAGAT SINGH NAGAR","Nawanshahr","00:00:00","614362","1283","479","http://nawanshahr.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","3","1","0"
"41","3","PA","PATIALA","Patiala","00:00:00","2892282","3175","596","http://patiala.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","5","1","0"
"42","3","RU","RUPNAGAR","Rupnagar","00:00:00","683349","1400","488","http://rupnagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","4","1","0"
"43","3","SA","SANGRUR","Sangrur","00:00:00","1654408","3685","449","http://sangrur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","6","1","0"
"44","4","CH","CHANDIGARH","Chandigarh","00:00:00","1054686","114","9252",,,,,,,,,,,"00:00:00","00:00:00","00:00:00","1","1","1","0"
"45","5","AL","ALMORA","Almora","00:00:00","621927","3090","198","http://almora.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","16","1","0"
"46","5","BA","BAGESHWAR","Bageshwar","00:00:00","259840","2310","116","http://bageshwar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","7","1","0"
"47","5","CL","CHAMOLI","Gopeshwar","00:00:00","391114","7692","49","http://chamoli.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","12","1","0"
"48","5","CP","CHAMPAWAT","Champawat","00:00:00","259315","1781","147","http://champawat.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","7","1","0"
"49","5","DD","DEHRADUN","Dehradun","00:00:00","1698560","3088","550","http://dehradun.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","7","1","0"
"50","5","HA","HARIDWAR","Haridwar","00:00:00","1927029","2360","817","http://haridwar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"51","5","NA","NAINITAL","Nainital","00:00:00","955128","3853","225","http://nainital.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","10","1","0"
"52","5","PG","PAURI GARHWAL","Pauri","00:00:00","686527","5438","129","http://pauri.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","13","1","0"
"53","5","PI","PITHORAGARH","Pithoragarh","00:00:00","485993","7110","69","http://pithoragarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","13","1","0"
"54","5","RP","RUDRAPRAYAG","Rudraprayag","00:00:00","236857","1896","119","http://rudraprayag.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","4","1","0"
"55","5","TG","TEHRI GARHWAL","New Tehri","00:00:00","616409","4085","169","http://tehri.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","14","1","0"
"56","5","US","UDHAM SINGH NAGAR","Rudrapur","00:00:00","1648367","2912","648","http://usnagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","9","1","0"
"57","5","UT","UTTARKASHI","Uttarkashi","00:00:00","329686","7951","41","http://uttarkashi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","10","1","0"
"58","6","AM","AMBALA","Ambala","<p>
	00:00:00</p>
","1136784","1569","722","https://ambala.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","7","1","1"
"59","6","BH","BHIWANI","Bhiwani","00:00:00","1629109","5140","341","http://bhiwani.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","6","1","0"
"60","6","FR","FARIDABAD","Faridabad","00:00:00","1798954","783","2298","http://faridabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","8","1","0"
"61","6","FT","FATEHABAD","Fatehabad","00:00:00","941522","2538","371","http://fatehabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"62","6","GU","GURUGRAM","Gurgaon","00:00:00","1514085","2760","1241","http://gurgaon.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","9","1","0"
"63","6","HI","HISAR","Hissar","00:00:00","1742815","3788","438","http://hisar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","9","1","0"
"64","6","JH","JHAJJAR","Jhajjar","00:00:00","956907","1868","522","http://jhajjar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"65","6","JI","JIND","Jind","00:00:00","1332042","2702","493","http://jind.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","7","1","0"
"66","6","KT","KAITHAL","Kaithal","00:00:00","1072861","2799","467","http://kaithal.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"67","6","KR","KARNAL","Karnal","00:00:00","1506323","2471","598","http://karnal.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"68","6","KU","KURUKSHETRA","Kurukshetra","00:00:00","964231","1530","630","http://kurukshetra.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","6","1","0"
"69","6","MA","MAHENDRAGARH","Narnaul","00:00:00","921680","1900","485","http://mahendragarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","6","1","0"
"70","6","PK","PANCHKULA","Panchkula","00:00:00","558890","816","622","http://panchkula.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","5","1","0"
"71","6","PP","PANIPAT","Panipat","00:00:00","1202811","1250","949","http://panipat.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","5","1","0"
"72","6","RE","REWARI","Rewari","00:00:00","896129","1559","562","http://rewari.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","8","1","0"
"73","6","RO","ROHTAK","Rohtak","00:00:00","1058683","1668","607","http://rohtak.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"74","6","SI","SIRSA","Sirsa","00:00:00","1295114","4276","303","http://sirsa.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"75","6","SNP","SONIPAT","Sonipat","00:00:00","1480080","2260","697","http://sonepat.gov.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","6","1","0"
"76","6","YN","YAMUNANAGAR","Yamuna Nagar","<p>
	00:00:00</p>
","2011","1234","4321","http://yamunanagar.nic.in/","13","35","1","1",,,"01","11","1989","00:00:00","00:00:00","00:00:00","7","7","1","1"
"77","7","CD","CENTRAL DELHI","Daryaganj","00:00:00","578671","25","23149","http://dccentral.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"78","7","ED","EAST DELHI","Preet Vihar","00:00:00","1707725","440","26683","http://dceast.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"79","7","ND","NEW DELHI","Connaught Place","00:00:00","133713","22","3820","http://dcnewdelhi.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"80","7","NO","NORTH DELHI","Sadar Bazaar","00:00:00","883418","59","14973","http://dcnorth.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"81","7","NE","NORTH EAST DELHI","Shahdara","00:00:00","2240749","52","37346","http://dcnortheast.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"82","7","NW","NORTH WEST DELHI","Kanjhawala","00:00:00","3651261","130","8298","http://dcnorthwest.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"83","7","SD","SOUTH DELHI","Saket","00:00:00","2733752","250","10935","http://dcsouth.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"84","7","SW","SOUTH WEST DELHI","Vasant Vihar","00:00:00","2292363","395","5445","http://dcsouthwest.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"85","7","WD","WEST DELHI","Rajouri Garden","00:00:00","2531583","112","19625","http://dcwestrev.delhigovt.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","0","3","1","0"
"86","8","AJ","AJMER","Ajmer","00:00:00","2584913","8481","305","http://ajmer.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","9","1","0"
"87","8","AL","ALWAR","Alwar","00:00:00","3671999","8380","438","http://alwar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","17","1","0"
"88","8","BN","BANSWARA","Banswara","00:00:00","1798194","5037","399","http://banswara.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","8","1","0"
"89","8","BR","BARAN","Baran","00:00:00","1223921","6955","175","http://Baran.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","8","1","0"
"90","8","BM","BARMER","Barmer","00:00:00","2604453","28387","92","http://barmer.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","17","11","1","0"
"91","8","BP","BHARATPUR","Bharatpur","00:00:00","2549121","5066","503","http://bharatpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","10","1","0"
"92","8","BW","BHILWARA","Bhilwara","00:00:00","2410459","10455","230","http://bhilwara.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","16","1","0"
"93","8","BI","BIKANER","Bikaner","00:00:00","2367745","27244","78","http://bikaner.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","8","1","0"
"94","8","BU","BUNDI","Bundi","00:00:00","1113725","5550","193","http://bundi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","6","1","0"
"95","8","CT","CHITTORGARH","Chittorgarh","00:00:00","1544392","10856","193","http://chittorgarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","11","1","0"
"96","8","CR","CHURU","Churu","00:00:00","2041172","16830","148","http://churu.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"97","8","DA","DAUSA","Dausa","00:00:00","1637226","3429","476","http://dausa.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","6","1","0"
"98","8","DH","DHOLPUR","Dholpur","00:00:00","1207293","3084","398","http://dholpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","6","1","0"
"99","8","DU","DUNGARPUR","Dungarpur","00:00:00","1388906","3771","368","http://dungapur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","9","1","0"
"100","8","GA","GANGANAGAR","Ganganagar","00:00:00","1969520","10990","179","http://ganganagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","9","1","0"
"101","8","HA","HANUMANGARH","Hanumangarh","00:00:00","1779650","9670","184","http://hanumangarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","7","1","0"
"102","8","JP","JAIPUR","Jaipur","00:00:00","6663971","11152","598","http://jaipur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","16","1","0"
"103","8","JS","JAISALMER","Jaisalmer","00:00:00","672008","38401","17","http://jaisalmer.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","3","4","1","0"
"104","8","JL","JALORE","Jalore","00:00:00","1830151","10640","172","http://jalore.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","9","1","0"
"105","8","JW","JHALAWAR","Jhalawar","00:00:00","1411327","6219","227","http://jhalawar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"106","8","JJ","JHUNJHUNU","Jhunjhunu","00:00:00","2139658","5928","361","http://jhunjhunu.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","8","1","0"
"107","8","JO","JODHPUR","Jodhpur","00:00:00","3685681","22850","161","http://jodhpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","13","1","0"
"108","8","KA","KARAULI","Karauli","00:00:00","1458459","5530","264","http://karauli.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","7","1","0"
"109","8","KO","KOTA","Kota","00:00:00","1950491","5446","374","http://kota.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","6","1","0"
"110","8","NA","NAGAUR","Nagaur","00:00:00","3309234","17718","187","http://nagaur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","14","1","0"
"111","8","PA","PALI","Pali","00:00:00","2038533","12387","165","http://pali.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","10","9","1","0"
"112","8","RA","RAJSAMAND","Rajsamand","00:00:00","1158283","3853","302","http://rajsamand.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","9","1","0"
"113","8","SM","SAWAI MADHOPUR","Sawai Madhopur","00:00:00","1338114","4500","257","http://sawaimadhopur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","8","1","0"
"114","8","SK","SIKAR","Sikar","00:00:00","2677737","7732","346","http://sikar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","9","1","0"
"115","8","SR","SIROHI","Sirohi","00:00:00","1037185","5136","202","http://sirohi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","5","1","0"
"116","8","TO","TONK","Tonk","00:00:00","1421711","7194","198","http://tonk.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","7","1","0"
"117","8","UD","UDAIPUR","Udaipur","00:00:00","3067549","13430","242","http://udaipur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","17","11","1","0"
"118","9","AG","AGRA","Agra","00:00:00","4380793","4027","1084","http://agra.nic.in/def.asp",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","6","1","0"
"119","9","AL","ALIGARH","Aligarh","00:00:00","3673849","3747","1007","http://aligarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","12","5","1","0"
"120","9","AH","ALLAHABAD","Allahabad","00:00:00","5959798","5481","1087","http://allahabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","20","8","1","0"
"121","9","AN","AMBEDKAR NAGAR","Akbarpur","00:00:00","2398709","2372","1021","http://ambedkarnagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","5","1","0"
"122","9","AU","AURAIYA","Auraiya","00:00:00","1372287","2051","681","http://auraya.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","2","1","0"
"123","9","AZ","AZAMGARH","Azamgarh","00:00:00","4616509","4053","1139","http://azamgarh.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","22","8","1","0"
"124","9","BG","BAGHPAT","Baghpat","00:00:00","1302156","1345","986","http://bagpat.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","6","3","1","0"
"125","9","BH","BAHRAICH","Bahraich","00:00:00","2384239","4926","415","http://behraich.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","4","1","0"
"126","9","BL","BALLIA","Ballia","00:00:00","3223642","2981","1081","http://ballia.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","17","6","1","0"
"127","9","BP","BALRAMPUR","Balrampur","00:00:00","2149066","3349","642","http://balrampur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","3","1","0"
"128","9","BN","BANDA","Banda","00:00:00","1799541","4413","404","http://banda.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","5","1","0"
"129","9","BB","BARABANKI","Barabanki","00:00:00","3257983","3825","739","http://barabanki.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","6","1","0"
"130","9","BR","BAREILLY","Bareilly","00:00:00","4465344","4120","1084","http://bareilly.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","6","1","0"
"131","9","BS","BASTI","Basti","00:00:00","2461056","2687","916","http://basti.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","14","4","1","0"
"132","9","BI","BIJNOR","Bijnor","00:00:00","3683896","4561","808","http://bijnor.nic.in",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","5","1","0"
"133","9","BD","BUDAUN","Budaun","00:00:00","3712738","5168","718","http://badaun.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","15","5","1","0"
"134","9","BU","BULANDSHAHR","Bulandshahr","00:00:00","3498507","3719","788","http://bulandshahar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","7","1","0"
"135","9","CD","CHANDAULI","Chandauli","00:00:00","1952713","2554","768","http://chandauli.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","3","1","0"
"136","9","CT","CHITRAKOOT","Chitrakoot","00:00:00","990626","3202","315","http://chitrakoot.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","5","4","1","0"
"137","9","DE","DEORIA","Deoria","00:00:00","3098637","2535","1220","http://deoria.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","5","1","0"
"138","9","ET","ETAH","Etah","00:00:00","1761152","2456","717","http://etah.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","3","1","0"
"139","9","EW","ETAWAH","Etawah","00:00:00","1579160","2287","683","http://etawah.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","6","1","0"
"140","9","FZ","FAIZABAD","Faizabad","00:00:00","2468371","2765","1054","http://faizabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","11","5","1","0"
"141","9","FR","FARRUKHABAD","Fatehgarh","00:00:00","1887577","2279","865","http://farrukhabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","3","1","0"
"142","9","FT","FATEHPUR","Fatehpur","00:00:00","2632684","4152","634","http://fatehpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","13","3","1","0"
"143","9","FI","FIROZABAD","Firozabad","00:00:00","2496761","2361","1044","http://firozabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","5","1","0"
"144","9","GB","GAUTAM BUDDHA NAGAR","Noida","00:00:00","1674714","1269","1252","http://gbnagar.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","3","1","0"
"145","9","GZ","GHAZIABAD","Ghaziabad","00:00:00","4661452","1175","3967","http://ghaziabad.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","4","3","1","0"
"146","9","GP","GHAZIPUR","Ghazipur","00:00:00","3622727","3377","1072","http://ghazipur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","5","1","0"
"147","9","GN","GONDA","Gonda","00:00:00","3431386","4425","857","http://gonda.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","16","4","1","0"
"148","9","GR","GORAKHPUR","Gorakhpur","00:00:00","4436275","3325","1336","http://gorakhpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","19","7","1","0"
"149","9","HM","HAMIRPUR","Hamirpur","00:00:00","1104021","4325","268","http://hamirpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","7","4","1","0"
"150","9","HR","HARDOI","Hardoi","00:00:00","4091380","5986","683","http://hardoi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","19","5","1","0"
"151","9","JL","JALAUN","Orai","00:00:00","1670718","4565","366","http://jalaun.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","9","5","1","0"
"152","9","JU","JAUNPUR","Jaunpur","00:00:00","4476072","4038","1108","http://jaunpur.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","21","6","1","0"
"153","9","JH","JHANSI","Jhansi","00:00:00","2000755","5024","398","http://jhansi.nic.in/",,,,,,,,,,"00:00:00","00:00:00","00:00:00","8","5","1","0"
